Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Unnamed: 15,Unnamed: 16
2023-01-03,S003,P0014,Groceries,East,141,132,127,134.02,82.15,5,Sunny,0,79.31,Winter,,
2023-01-03,S003,P0015,Toys,South,230,90,195,101.64,55.41,15,Snowy,0,59.29,Spring,,
2023-01-03,S003,P0016,Toys,North,464,103,163,97.12,16.68,5,Sunny,0,14.06,Spring,,
2023-01-03,S003,P0017,Toys,West,132,63,97,62.95,62.71,0,Snowy,1,62.25,Summer,,
2023-01-03,S003,P0018,Toys,East,344,113,190,115.2,80.44,0,Rainy,0,83.89,Autumn,,
2023-01-03,S003,P0019,Clothing,West,367,114,109,130.83,84.23,10,Rainy,1,81.98,Autumn,,
2023-01-03,S003,P0020,Furniture,North,321,73,20,72.08,88.21,5,Snowy,1,92.68,Autumn,,
2023-01-03,S004,P0001,Furniture,South,399,120,94,125.62,52.28,20,Rainy,0,54.12,Spring,,
2023-01-03,S004,P0002,Electronics,North,90,16,172,19.79,36.9,15,Snowy,0,33.6,Summer,,
2023-01-03,S004,P0003,Groceries,North,345,235,59,229.0,29.42,0,Cloudy,1,31.6,Spring,,
2023-01-03,S004,P0004,Toys,North,150,137,80,148.14,23.37,0,Sunny,0,23.92,Summer,,
2023-01-03,S004,P0005,Groceries,East,244,135,95,144.27,29.9,5,Snowy,1,28.65,Spring,,
2023-01-03,S004,P0006,Electronics,South,175,113,194,108.2,61.82,15,Snowy,1,57.84,Winter,,
2023-01-03,S004,P0007,Toys,East,260,183,73,198.42,41.19,15,Cloudy,1,44.14,Summer,,
2023-01-03,S004,P0008,Clothing,East,492,255,141,264.89,93.35,10,Snowy,0,93.17,Spring,,
2023-01-03,S004,P0009,Toys,North,231,198,21,196.18,65.77,15,Snowy,0,66.84,Summer,,
2023-01-03,S004,P0010,Furniture,East,362,342,162,337.64,97.53,15,Rainy,0,94.84,Autumn,,
2023-01-03,S004,P0011,Toys,North,305,185,39,200.55,20.22,20,Sunny,0,21.37,Spring,,
2023-01-03,S004,P0012,Toys,West,195,146,135,164.49,96.12,15,Cloudy,1,99.2,Spring,,
2023-01-03,S004,P0013,Clothing,West,315,204,161,196.95,24.82,5,Snowy,1,28.93,Spring,,
2023-01-03,S004,P0014,Clothing,North,276,162,161,166.38,13.03,20,Rainy,0,8.64,Spring,,
2023-01-03,S004,P0015,Groceries,North,465,331,23,348.82,60.14,0,Rainy,0,56.39,Spring,,
2023-01-03,S004,P0016,Clothing,East,400,162,193,154.52,54.48,0,Snowy,1,55.35,Autumn,,
2023-01-03,S004,P0017,Furniture,West,265,83,114,92.9,70.27,10,Sunny,0,67.4,Winter,,
2023-01-03,S004,P0018,Groceries,South,222,98,187,101.64,53.58,0,Rainy,0,54.35,Spring,,
2023-01-03,S004,P0019,Furniture,North,149,146,66,160.05,14.57,10,Sunny,1,19.45,Summer,,
2023-01-03,S004,P0020,Electronics,East,138,121,109,138.96,47.52,20,Rainy,1,49.34,Winter,,
2023-01-03,S005,P0001,Electronics,South,71,46,144,52.33,37.63,15,Rainy,1,38.46,Autumn,,
2023-01-03,S005,P0002,Electronics,South,464,51,69,69.14,84.12,10,Rainy,0,80.0,Summer,,
2023-01-03,S005,P0003,Toys,East,158,132,115,123.75,38.18,0,Rainy,1,38.9,Winter,,
2023-01-03,S005,P0004,Toys,South,195,89,21,83.7,59.18,5,Sunny,0,54.19,Winter,,
2023-01-03,S005,P0005,Electronics,South,345,298,44,303.09,84.45,5,Sunny,0,86.62,Winter,,
2023-01-03,S005,P0006,Groceries,West,337,33,185,42.7,57.13,10,Rainy,0,53.46,Autumn,,
2023-01-03,S005,P0007,Toys,East,357,211,45,202.72,29.01,20,Sunny,0,33.93,Autumn,,
2023-01-03,S005,P0008,Toys,South,355,222,78,231.86,35.09,15,Rainy,1,31.98,Summer,,
2023-01-03,S005,P0009,Clothing,North,458,411,106,427.58,95.08,5,Sunny,0,92.99,Autumn,,
2023-01-03,S005,P0010,Clothing,North,473,428,178,440.0,59.67,15,Sunny,0,54.97,Winter,,
2023-01-03,S005,P0011,Toys,West,248,168,100,182.21,58.36,5,Sunny,0,58.2,Winter,,
2023-01-03,S005,P0012,Toys,South,159,28,101,30.47,97.43,20,Sunny,1,94.98,Summer,,
2023-01-03,S005,P0013,Clothing,East,466,228,48,235.83,25.92,0,Sunny,1,27.41,Summer,,
2023-01-03,S005,P0014,Toys,North,156,10,110,6.52,38.46,5,Cloudy,1,37.46,Autumn,,
2023-01-03,S005,P0015,Groceries,North,237,71,172,90.52,64.68,15,Cloudy,1,64.14,Summer,,
2023-01-03,S005,P0016,Electronics,East,94,89,96,97.77,89.19,10,Rainy,0,93.11,Summer,,
2023-01-03,S005,P0017,Electronics,North,417,290,177,304.72,62.98,20,Sunny,0,60.68,Autumn,,
2023-01-03,S005,P0018,Groceries,East,429,301,86,311.1,66.73,15,Sunny,1,67.97,Spring,,
2023-01-03,S005,P0019,Electronics,East,500,251,103,265.23,77.24,0,Snowy,0,74.06,Summer,,
2023-01-03,S005,P0020,Toys,East,210,140,189,146.88,53.36,0,Cloudy,0,55.79,Winter,,
2023-01-04,S001,P0001,Clothing,East,324,270,93,261.14,31.2,0,Snowy,1,33.99,Autumn,,
2023-01-04,S001,P0002,Groceries,South,275,126,200,130.61,36.98,15,Sunny,1,41.11,Winter,,
2023-01-04,S001,P0003,Electronics,East,404,240,21,243.06,27.73,20,Rainy,1,31.09,Summer,,
2023-01-04,S001,P0004,Furniture,North,149,35,52,54.75,75.4,15,Sunny,1,76.96,Autumn,,
2023-01-04,S001,P0005,Clothing,East,462,169,102,183.94,32.95,10,Snowy,0,31.64,Summer,,
2023-01-04,S001,P0006,Furniture,North,455,318,102,314.18,18.6,0,Cloudy,1,18.95,Autumn,,
2023-01-04,S001,P0007,Clothing,South,139,33,164,23.44,50.08,0,Cloudy,1,54.48,Summer,,
2023-01-04,S001,P0008,Groceries,West,342,137,170,138.09,72.05,0,Cloudy,1,69.59,Spring,,
2023-01-04,S001,P0009,Toys,West,189,31,77,36.61,87.44,10,Cloudy,0,88.33,Spring,,
2023-01-04,S001,P0010,Furniture,North,247,213,180,221.87,42.81,5,Sunny,1,40.76,Spring,,
2023-01-04,S001,P0011,Electronics,East,81,29,108,20.84,48.91,15,Snowy,1,53.0,Summer,,
2023-01-04,S001,P0012,Groceries,West,286,114,126,128.55,73.81,15,Rainy,1,78.75,Summer,,
2023-01-04,S001,P0013,Electronics,West,391,87,122,89.61,16.5,0,Cloudy,0,12.81,Spring,,
2023-01-04,S001,P0014,Groceries,South,422,390,131,401.73,76.13,10,Sunny,0,80.57,Winter,,
2023-01-04,S001,P0015,Electronics,West,279,113,29,123.48,94.29,5,Sunny,1,98.93,Winter,,
2023-01-04,S001,P0016,Toys,South,316,176,139,169.42,40.55,0,Cloudy,0,45.16,Summer,,
2023-01-04,S001,P0017,Furniture,North,176,129,144,128.24,42.26,10,Sunny,1,43.81,Spring,,
2023-01-04,S001,P0018,Toys,North,144,68,113,79.94,56.31,15,Rainy,0,53.47,Spring,,
2023-01-04,S001,P0019,Groceries,South,56,2,65,1.73,59.57,20,Cloudy,1,63.16,Autumn,,
2023-01-04,S001,P0020,Clothing,North,372,44,183,55.39,30.66,0,Sunny,0,33.72,Autumn,,
2023-01-04,S002,P0001,Furniture,North,54,37,102,49.03,28.06,0,Cloudy,0,32.18,Winter,,
2023-01-04,S002,P0002,Electronics,North,444,50,68,49.97,19.04,0,Snowy,0,19.81,Autumn,,
2023-01-04,S002,P0003,Electronics,West,274,201,91,215.75,89.71,5,Rainy,1,89.48,Summer,,
2023-01-04,S002,P0004,Furniture,West,359,305,51,307.91,53.11,20,Snowy,0,54.23,Autumn,,
2023-01-04,S002,P0005,Toys,South,97,61,42,53.89,29.63,10,Rainy,1,33.64,Autumn,,
2023-01-04,S002,P0006,Electronics,South,352,237,77,250.99,59.35,10,Cloudy,0,60.38,Spring,,
2023-01-04,S002,P0007,Clothing,South,105,14,65,6.44,82.56,5,Rainy,0,86.01,Winter,,
2023-01-04,S002,P0008,Clothing,North,368,15,61,17.62,64.19,15,Cloudy,1,61.99,Winter,,
2023-01-04,S002,P0009,Clothing,South,210,41,162,55.67,97.81,15,Sunny,0,93.59,Winter,,
2023-01-04,S002,P0010,Electronics,West,253,75,185,92.42,98.92,5,Cloudy,0,97.73,Autumn,,
2023-01-04,S002,P0011,Furniture,South,494,192,198,210.67,13.88,15,Rainy,1,10.22,Spring,,
2023-01-04,S002,P0012,Clothing,East,480,153,174,145.07,82.13,0,Sunny,0,81.47,Autumn,,
2023-01-04,S002,P0013,Clothing,South,473,142,190,160.39,63.69,15,Cloudy,1,62.58,Summer,,
2023-01-04,S002,P0014,Groceries,South,439,269,59,279.77,18.87,20,Sunny,0,23.47,Autumn,,
2023-01-04,S002,P0015,Furniture,South,121,108,42,106.29,66.57,5,Snowy,0,64.85,Winter,,
2023-01-04,S002,P0016,Groceries,North,384,3,106,4.5,16.71,5,Rainy,0,14.02,Winter,,
2023-01-04,S002,P0017,Clothing,North,181,34,74,30.8,65.63,0,Rainy,1,68.27,Winter,,
2023-01-04,S002,P0018,Furniture,East,114,45,162,57.36,63.62,0,Sunny,0,63.64,Winter,,
2023-01-04,S002,P0019,Toys,South,375,323,126,324.55,20.68,15,Snowy,0,17.29,Summer,,
2023-01-04,S002,P0020,Toys,North,59,37,121,31.0,60.18,10,Cloudy,0,61.95,Spring,,
2023-01-04,S003,P0001,Clothing,West,308,51,146,51.04,85.45,15,Sunny,0,89.21,Autumn,,
2023-01-04,S003,P0002,Furniture,North,250,203,194,221.54,15.61,20,Snowy,1,14.07,Summer,,
2023-01-04,S003,P0003,Furniture,East,116,12,182,3.53,62.37,0,Snowy,1,66.69,Autumn,,
2023-01-04,S003,P0004,Furniture,West,103,73,106,81.16,36.5,15,Rainy,0,32.73,Autumn,,
2023-01-04,S003,P0005,Clothing,West,129,57,63,59.44,55.56,10,Rainy,1,56.2,Autumn,,
2023-01-04,S003,P0006,Groceries,East,64,56,130,62.13,52.21,10,Cloudy,0,54.85,Autumn,,
2023-01-04,S003,P0007,Furniture,East,177,32,95,40.56,80.54,10,Sunny,0,81.96,Winter,,
2023-01-04,S003,P0008,Toys,West,233,104,120,94.88,19.3,5,Cloudy,0,17.19,Autumn,,
2023-01-04,S003,P0009,Groceries,North,310,131,65,130.7,10.26,20,Rainy,1,7.65,Summer,,
2023-01-04,S003,P0010,Electronics,South,371,70,50,88.97,80.75,15,Rainy,0,84.17,Autumn,,
2023-01-04,S003,P0011,Clothing,East,297,13,80,26.19,89.77,0,Cloudy,0,91.17,Autumn,,
2023-01-04,S003,P0012,Clothing,North,217,112,86,113.73,28.6,15,Sunny,1,28.57,Spring,,
2023-01-04,S003,P0013,Toys,East,114,70,76,68.49,22.28,0,Rainy,0,21.64,Spring,,
2023-01-04,S003,P0014,Clothing,North,485,92,102,102.69,89.5,20,Rainy,0,84.68,Winter,,
2023-01-04,S003,P0015,Furniture,South,189,141,111,141.97,91.99,20,Snowy,1,87.0,Winter,,
2023-01-04,S003,P0016,Clothing,North,119,81,49,100.6,78.67,15,Snowy,1,74.32,Spring,,
2023-01-04,S003,P0017,Groceries,East,245,34,174,49.74,76.25,15,Sunny,0,80.97,Spring,,
2023-01-04,S003,P0018,Clothing,East,237,143,46,134.54,74.83,0,Sunny,1,77.58,Winter,,
2023-01-04,S003,P0019,Furniture,North,496,80,183,94.48,97.93,0,Cloudy,1,98.82,Winter,,
2023-01-04,S003,P0020,Groceries,East,485,467,184,458.19,88.71,5,Snowy,1,87.62,Summer,,
2023-01-04,S004,P0001,Groceries,South,319,15,132,16.76,20.13,5,Cloudy,0,23.35,Autumn,,
2023-01-04,S004,P0002,Electronics,West,301,240,78,251.07,85.12,15,Rainy,1,86.15,Autumn,,
2023-01-04,S004,P0003,Toys,North,59,1,23,4.96,52.61,20,Snowy,0,51.96,Summer,,
2023-01-04,S004,P0004,Clothing,South,443,322,175,321.31,50.68,15,Snowy,1,50.71,Winter,,
2023-01-04,S004,P0005,Furniture,West,164,15,105,16.15,97.87,15,Snowy,1,94.64,Autumn,,
2023-01-04,S004,P0006,Toys,North,58,5,81,22.04,21.5,20,Cloudy,0,25.32,Spring,,
2023-01-04,S004,P0007,Furniture,South,417,229,173,227.79,23.25,20,Sunny,1,25.07,Spring,,
2023-01-04,S004,P0008,Clothing,West,336,193,178,201.5,79.14,10,Cloudy,1,83.93,Autumn,,
2023-01-04,S004,P0009,Groceries,East,423,261,47,253.26,88.98,0,Rainy,1,89.42,Winter,,
2023-01-04,S004,P0010,Electronics,North,211,144,28,156.29,88.08,0,Sunny,0,89.72,Winter,,
2023-01-04,S004,P0011,Groceries,West,466,111,148,102.04,44.22,15,Cloudy,1,39.42,Winter,,
2023-01-04,S004,P0012,Clothing,South,454,20,174,20.36,16.73,10,Cloudy,0,16.75,Autumn,,
2023-01-04,S004,P0013,Toys,West,262,208,193,205.68,37.68,10,Sunny,0,41.93,Autumn,,
2023-01-04,S004,P0014,Clothing,North,132,27,130,44.93,96.46,20,Cloudy,1,100.66,Winter,,
2023-01-04,S004,P0015,Groceries,South,136,39,155,41.31,17.36,0,Rainy,0,12.57,Autumn,,
2023-01-04,S004,P0016,Toys,East,434,128,99,145.17,51.86,20,Rainy,0,48.14,Summer,,
2023-01-04,S004,P0017,Furniture,North,443,223,31,242.44,93.43,15,Sunny,1,95.52,Autumn,,
2023-01-04,S004,P0018,Groceries,South,201,169,160,171.77,96.68,0,Rainy,1,97.74,Autumn,,
2023-01-04,S004,P0019,Clothing,West,464,57,86,66.51,16.71,10,Rainy,1,18.02,Winter,,
2023-01-04,S004,P0020,Toys,North,283,60,78,61.04,25.03,0,Sunny,0,29.44,Summer,,
2023-01-04,S005,P0001,Toys,North,101,93,184,99.34,91.69,5,Rainy,0,95.81,Summer,,
2023-01-04,S005,P0002,Furniture,East,414,114,169,116.78,83.58,0,Sunny,0,88.56,Summer,,
2023-01-04,S005,P0003,Groceries,West,63,42,131,39.06,12.65,10,Snowy,0,13.95,Winter,,
2023-01-04,S005,P0004,Clothing,North,234,220,127,222.15,31.05,10,Sunny,0,31.99,Spring,,
2023-01-04,S005,P0005,Toys,East,128,103,43,102.21,74.75,15,Rainy,1,69.77,Winter,,
2023-01-04,S005,P0006,Electronics,West,102,83,41,74.19,72.68,20,Cloudy,1,74.56,Autumn,,
2023-01-04,S005,P0007,Toys,East,284,122,77,129.32,21.46,5,Snowy,1,20.52,Autumn,,
2023-01-04,S005,P0008,Electronics,North,299,83,182,101.11,15.46,20,Snowy,1,11.38,Summer,,
2023-01-04,S005,P0009,Clothing,South,166,16,81,16.3,80.34,10,Sunny,0,84.23,Autumn,,
2023-01-04,S005,P0010,Furniture,North,306,137,188,143.91,95.47,15,Sunny,0,93.93,Summer,,
2023-01-04,S005,P0011,Toys,West,198,124,49,126.18,61.17,0,Rainy,1,59.87,Winter,,
2023-01-04,S005,P0012,Toys,East,319,212,121,215.05,24.13,0,Rainy,0,21.08,Spring,,
2023-01-04,S005,P0013,Groceries,South,172,132,89,134.59,45.62,0,Rainy,1,50.22,Autumn,,
2023-01-04,S005,P0014,Clothing,East,386,143,112,134.72,57.91,5,Snowy,0,58.03,Winter,,
2023-01-04,S005,P0015,Furniture,West,406,394,151,406.85,30.3,10,Rainy,0,29.86,Spring,,
2023-01-04,S005,P0016,Electronics,West,326,168,101,162.36,54.3,15,Sunny,0,49.81,Autumn,,
2023-01-04,S005,P0017,Clothing,South,253,135,99,140.66,35.23,20,Snowy,0,34.55,Spring,,
2023-01-04,S005,P0018,Groceries,West,53,26,196,22.58,60.14,10,Sunny,0,63.3,Summer,,
2023-01-04,S005,P0019,Toys,East,210,61,136,62.79,36.24,5,Snowy,0,35.49,Winter,,
2023-01-04,S005,P0020,Furniture,East,261,232,105,236.8,83.05,5,Rainy,0,80.79,Autumn,,
2023-01-05,S001,P0001,Furniture,South,376,136,84,152.46,59.56,15,Snowy,1,63.59,Autumn,,
2023-01-05,S001,P0002,Toys,North,285,78,78,81.07,69.22,20,Cloudy,0,67.85,Autumn,,
2023-01-05,S001,P0003,Toys,East,208,125,196,130.92,13.04,20,Snowy,0,13.37,Autumn,,
2023-01-05,S001,P0004,Groceries,West,479,278,87,292.22,12.58,10,Sunny,0,15.18,Winter,,
2023-01-05,S001,P0005,Electronics,East,181,74,169,64.17,91.36,5,Sunny,0,89.9,Spring,,
2023-01-05,S001,P0006,Electronics,South,296,203,38,204.9,21.9,0,Rainy,1,23.92,Winter,,
2023-01-05,S001,P0007,Electronics,West,238,224,180,229.9,94.99,0,Sunny,0,90.47,Spring,,
2023-01-05,S001,P0008,Toys,West,273,259,154,266.68,58.18,20,Sunny,1,58.87,Summer,,
2023-01-05,S001,P0009,Clothing,West,252,25,89,30.55,93.44,10,Snowy,1,92.87,Spring,,
2023-01-05,S001,P0010,Groceries,East,260,143,188,155.29,18.24,5,Cloudy,0,21.03,Summer,,
2023-01-05,S001,P0011,Groceries,West,123,82,102,92.41,77.02,0,Cloudy,1,78.89,Summer,,
2023-01-05,S001,P0012,Furniture,East,486,68,47,62.32,61.72,15,Cloudy,0,60.84,Autumn,,
2023-01-05,S001,P0013,Electronics,South,287,13,151,5.47,71.6,15,Snowy,0,70.87,Summer,,
2023-01-05,S001,P0014,Clothing,South,332,156,117,158.46,74.1,10,Cloudy,1,76.83,Spring,,
2023-01-05,S001,P0015,Groceries,North,342,258,122,265.32,27.97,0,Snowy,1,32.86,Summer,,
2023-01-05,S001,P0016,Toys,South,314,241,193,233.47,25.7,15,Sunny,0,27.09,Spring,,
2023-01-05,S001,P0017,Toys,East,422,46,133,38.11,23.86,15,Rainy,0,26.34,Autumn,,
2023-01-05,S001,P0018,Electronics,East,358,75,172,68.72,97.61,0,Rainy,1,95.76,Autumn,,
2023-01-05,S001,P0019,Toys,North,411,165,141,157.61,64.19,15,Sunny,1,65.66,Autumn,,
2023-01-05,S001,P0020,Clothing,South,276,236,133,250.63,15.2,15,Sunny,1,11.35,Summer,,
2023-01-05,S002,P0001,Toys,East,194,173,120,187.76,88.53,20,Snowy,0,90.55,Winter,,
2023-01-05,S002,P0002,Electronics,West,89,65,123,64.73,40.82,10,Cloudy,0,44.62,Autumn,,
2023-01-05,S002,P0003,Toys,East,206,93,53,85.32,75.04,5,Snowy,0,74.13,Autumn,,
2023-01-05,S002,P0004,Electronics,South,369,107,189,108.49,99.08,5,Sunny,1,95.63,Autumn,,
2023-01-05,S002,P0005,Groceries,East,225,179,127,189.8,41.33,15,Rainy,1,45.35,Summer,,
2023-01-05,S002,P0006,Furniture,West,350,83,93,86.93,86.82,0,Rainy,0,89.36,Summer,,
2023-01-05,S002,P0007,Clothing,West,455,33,45,35.65,48.52,20,Sunny,0,48.13,Winter,,
2023-01-05,S002,P0008,Furniture,South,289,160,153,168.63,17.41,15,Cloudy,1,15.99,Autumn,,
2023-01-05,S002,P0009,Furniture,West,323,91,162,83.34,69.91,15,Cloudy,0,74.31,Winter,,
2023-01-05,S002,P0010,Furniture,North,349,267,69,262.34,85.18,15,Cloudy,0,81.52,Winter,,
2023-01-05,S002,P0011,Groceries,North,367,116,146,126.42,86.6,15,Snowy,0,82.76,Winter,,
2023-01-05,S002,P0012,Clothing,West,348,187,102,195.13,91.65,15,Snowy,0,94.24,Winter,,
2023-01-05,S002,P0013,Clothing,North,75,5,143,4.55,33.53,0,Rainy,1,34.99,Autumn,,
2023-01-05,S002,P0014,Toys,West,438,346,106,361.11,44.94,5,Rainy,1,41.72,Autumn,,
2023-01-05,S002,P0015,Groceries,West,268,58,42,65.86,15.4,15,Snowy,0,14.5,Autumn,,
2023-01-05,S002,P0016,Groceries,North,459,116,44,128.74,84.88,0,Sunny,0,88.42,Winter,,
2023-01-05,S002,P0017,Electronics,North,179,89,108,91.82,60.99,5,Snowy,0,61.37,Summer,,
2023-01-05,S002,P0018,Furniture,West,97,97,132,105.16,76.1,5,Snowy,1,71.69,Winter,,
2023-01-05,S002,P0019,Clothing,East,119,101,178,115.15,56.0,20,Cloudy,0,57.59,Winter,,
2023-01-05,S002,P0020,Furniture,North,221,10,77,16.34,92.54,0,Sunny,0,88.32,Autumn,,
2023-01-05,S003,P0001,Electronics,South,179,166,178,163.9,77.25,0,Rainy,1,80.59,Summer,,
2023-01-05,S003,P0002,Furniture,East,389,246,115,240.89,31.12,10,Cloudy,0,35.14,Spring,,
2023-01-05,S003,P0003,Groceries,North,322,177,109,184.7,20.3,0,Sunny,0,19.01,Autumn,,
2023-01-05,S003,P0004,Furniture,West,274,2,33,6.58,30.24,15,Cloudy,0,33.78,Summer,,
2023-01-05,S003,P0005,Electronics,North,291,10,20,4.0,98.17,15,Sunny,1,98.37,Spring,,
2023-01-05,S003,P0006,Groceries,South,157,13,97,28.89,26.68,15,Sunny,1,28.28,Winter,,
2023-01-05,S003,P0007,Furniture,East,413,287,31,302.95,98.7,5,Rainy,1,97.74,Spring,,
2023-01-05,S003,P0008,Electronics,North,383,33,75,38.6,92.65,15,Sunny,1,93.48,Autumn,,
2023-01-05,S003,P0009,Groceries,East,392,201,104,191.27,48.56,15,Cloudy,1,48.41,Summer,,
2023-01-05,S003,P0010,Furniture,West,484,217,115,226.29,74.06,15,Snowy,0,74.33,Autumn,,
2023-01-05,S003,P0011,Electronics,South,206,62,77,81.89,55.35,20,Rainy,0,56.81,Summer,,
2023-01-05,S003,P0012,Electronics,North,233,179,81,177.13,84.85,20,Rainy,1,87.07,Spring,,
2023-01-05,S003,P0013,Electronics,West,460,385,154,383.32,89.87,10,Sunny,1,89.61,Spring,,
2023-01-05,S003,P0014,Furniture,North,484,469,112,462.93,16.21,5,Snowy,0,11.52,Spring,,
2023-01-05,S003,P0015,Toys,North,53,8,28,11.9,93.74,0,Sunny,1,94.74,Summer,,
2023-01-05,S003,P0016,Furniture,South,55,23,115,15.34,12.27,20,Sunny,1,16.03,Autumn,,
2023-01-05,S003,P0017,Electronics,West,316,19,93,9.52,47.81,10,Snowy,0,43.92,Autumn,,
2023-01-05,S003,P0018,Furniture,South,368,221,158,228.81,44.68,10,Cloudy,1,49.64,Spring,,
2023-01-05,S003,P0019,Groceries,North,390,207,189,201.84,10.65,5,Snowy,1,7.82,Spring,,
2023-01-05,S003,P0020,Clothing,North,357,308,61,321.57,41.26,20,Snowy,0,45.01,Autumn,,
2023-01-05,S004,P0001,Groceries,East,76,8,118,0.76,89.04,15,Snowy,1,88.21,Autumn,,
2023-01-05,S004,P0002,Electronics,North,55,52,160,54.7,13.85,0,Rainy,1,14.79,Summer,,
2023-01-05,S004,P0003,Furniture,South,271,99,55,105.41,67.64,15,Cloudy,0,69.61,Winter,,
2023-01-05,S004,P0004,Furniture,South,75,9,151,25.54,15.8,0,Cloudy,1,11.76,Summer,,
2023-01-05,S004,P0005,Clothing,East,171,63,180,72.23,60.71,10,Sunny,0,60.15,Autumn,,
2023-01-05,S004,P0006,Toys,East,453,392,29,385.44,40.91,5,Cloudy,1,42.7,Summer,,
2023-01-05,S004,P0007,Groceries,South,95,50,71,56.11,84.91,5,Snowy,0,82.95,Spring,,
2023-01-05,S004,P0008,Toys,South,181,117,97,121.82,79.28,0,Rainy,0,77.32,Winter,,
2023-01-05,S004,P0009,Clothing,West,432,432,46,435.01,52.1,20,Sunny,0,48.89,Spring,,
2023-01-05,S004,P0010,Groceries,East,375,146,162,146.76,56.85,5,Sunny,1,54.15,Spring,,
2023-01-05,S004,P0011,Electronics,South,181,98,158,102.01,94.19,0,Cloudy,0,97.21,Winter,,
2023-01-05,S004,P0012,Furniture,North,473,126,96,140.92,15.33,20,Cloudy,1,16.24,Autumn,,
2023-01-05,S004,P0013,Groceries,North,361,194,66,193.8,93.89,15,Rainy,0,95.93,Winter,,
2023-01-05,S004,P0014,Clothing,South,146,59,85,73.23,59.36,10,Rainy,1,60.39,Spring,,
2023-01-05,S004,P0015,Furniture,South,334,65,136,70.89,31.97,10,Cloudy,0,31.1,Autumn,,
2023-01-05,S004,P0016,Toys,West,65,10,48,14.69,86.49,10,Snowy,0,86.6,Spring,,
2023-01-05,S004,P0017,Furniture,North,469,222,146,228.45,84.89,5,Snowy,0,89.64,Spring,,
2023-01-05,S004,P0018,Toys,West,478,457,107,457.48,31.16,0,Sunny,0,33.35,Autumn,,
2023-01-05,S004,P0019,Furniture,North,481,418,154,426.35,68.56,5,Snowy,0,63.64,Spring,,
2023-01-05,S004,P0020,Clothing,West,412,108,180,106.36,13.55,20,Snowy,1,8.76,Spring,,
2023-01-05,S005,P0001,Furniture,South,467,366,159,385.97,86.89,20,Sunny,0,86.75,Winter,,
2023-01-05,S005,P0002,Electronics,North,428,80,37,92.68,33.82,5,Rainy,1,38.19,Winter,,
2023-01-05,S005,P0003,Furniture,South,478,62,153,68.54,44.93,5,Cloudy,1,42.96,Spring,,
2023-01-05,S005,P0004,Electronics,East,98,89,179,87.77,49.3,20,Sunny,0,47.53,Winter,,
2023-01-05,S005,P0005,Clothing,South,419,398,189,409.74,35.24,15,Cloudy,1,31.09,Spring,,
2023-01-05,S005,P0006,Electronics,West,146,113,136,116.62,46.12,15,Sunny,0,50.9,Autumn,,
2023-01-05,S005,P0007,Electronics,North,83,25,86,20.2,10.86,20,Snowy,0,8.4,Autumn,,
2023-01-05,S005,P0008,Toys,East,183,5,168,3.88,53.46,0,Rainy,0,55.42,Autumn,,
2023-01-05,S005,P0009,Groceries,East,66,41,36,37.5,16.4,10,Cloudy,0,18.23,Spring,,
2023-01-05,S005,P0010,Groceries,West,174,173,199,189.59,72.42,10,Sunny,0,72.7,Summer,,
2023-01-05,S005,P0011,Electronics,West,179,116,160,120.34,10.97,0,Rainy,0,10.01,Winter,,
2023-01-05,S005,P0012,Groceries,East,387,251,195,245.5,41.71,15,Cloudy,1,41.67,Spring,,
2023-01-05,S005,P0013,Electronics,North,154,141,57,141.73,32.58,0,Rainy,1,29.44,Autumn,,
2023-01-05,S005,P0014,Groceries,South,159,42,77,58.8,46.58,15,Snowy,1,51.52,Spring,,
2023-01-05,S005,P0015,Toys,South,209,86,88,93.46,55.16,10,Sunny,0,50.47,Autumn,,
2023-01-05,S005,P0016,Furniture,South,89,46,168,58.24,49.01,15,Sunny,0,51.29,Autumn,,
2023-01-05,S005,P0017,Electronics,West,148,114,91,119.01,11.1,5,Rainy,0,15.4,Spring,,
2023-01-05,S005,P0018,Toys,West,425,131,130,134.32,57.3,5,Cloudy,0,55.72,Winter,,
2023-01-05,S005,P0019,Furniture,North,89,10,168,29.2,12.15,20,Cloudy,0,14.05,Summer,,
2023-01-05,S005,P0020,Toys,South,193,48,39,52.12,89.02,15,Cloudy,1,92.04,Winter,,
2023-01-06,S001,P0001,Furniture,East,422,14,98,29.26,47.91,20,Sunny,1,46.05,Autumn,,
2023-01-06,S001,P0002,Furniture,West,144,79,21,83.92,24.15,5,Snowy,1,21.48,Summer,,
2023-01-06,S001,P0003,Clothing,East,262,192,141,206.88,99.89,0,Sunny,0,101.3,Winter,,
2023-01-06,S001,P0004,Clothing,East,407,302,35,297.93,38.02,10,Snowy,0,35.62,Winter,,
2023-01-06,S001,P0005,Clothing,East,451,11,25,2.49,70.47,5,Snowy,0,73.36,Spring,,
2023-01-06,S001,P0006,Furniture,West,97,41,23,56.71,73.32,20,Rainy,0,73.17,Spring,,
2023-01-06,S001,P0007,Groceries,East,321,203,102,211.72,94.07,15,Rainy,0,93.43,Summer,,
2023-01-06,S001,P0008,Clothing,North,106,3,25,21.71,97.07,5,Sunny,1,97.86,Summer,,
